Portal,Tipo_Mercado,Moneda_Original,Codigo,Nombre Oferta,Empresa,Ubicacion,Modalidad,Seniority,Nivel_Educacion,Anios_Experiencia,Salario_COP,Salario_Millones,Habilidad,URL
CompuTrabajo,Mercado Internacional (Remoto - USD),CAD,A07C908FD7DDE2D261373E686DCF3405,Científico de datos  Python y R,As Talento SAS,"Bogotá, D.C., Bogotá, D.C.",Remoto,Semi-Senior (2-3 años),Postgrado / Maestría,3.0,,,MLOps,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-cientifico-de-datos-python-y-r-python-y-r-en-bogota-dc-A07C908FD7DDE2D261373E686DCF3405#lc=ListOffers-Score4-7
CompuTrabajo,Mercado Local (Colombia - COP),COP,E047BA4766E9EF4061373E686DCF3405,Científico de Datos,Confidencial / No especificada,"Medellín, Antioquia",No especificada,Semi-Senior (2-3 años),Postgrado / Especialización,3.0,6500000.0,6.5,Python,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-cientifico-de-datos-sector-salud-en-medellin-E047BA4766E9EF4061373E686DCF3405#lc=ListOffers-Score4-8
CompuTrabajo,Mercado Local (Colombia - COP),COP,E047BA4766E9EF4061373E686DCF3405,Científico de Datos,Confidencial / No especificada,"Medellín, Antioquia",No especificada,Semi-Senior (2-3 años),Postgrado / Especialización,3.0,6500000.0,6.5,R,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-cientifico-de-datos-sector-salud-en-medellin-E047BA4766E9EF4061373E686DCF3405#lc=ListOffers-Score4-8
CompuTrabajo,Mercado Local (Colombia - COP),COP,E047BA4766E9EF4061373E686DCF3405,Científico de Datos,Confidencial / No especificada,"Medellín, Antioquia",No especificada,Semi-Senior (2-3 años),Postgrado / Especialización,3.0,6500000.0,6.5,SQL,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-cientifico-de-datos-sector-salud-en-medellin-E047BA4766E9EF4061373E686DCF3405#lc=ListOffers-Score4-8
CompuTrabajo,Mercado Local (Colombia - COP),COP,E047BA4766E9EF4061373E686DCF3405,Científico de Datos,Confidencial / No especificada,"Medellín, Antioquia",No especificada,Semi-Senior (2-3 años),Postgrado / Especialización,3.0,6500000.0,6.5,Power BI,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-cientifico-de-datos-sector-salud-en-medellin-E047BA4766E9EF4061373E686DCF3405#lc=ListOffers-Score4-8
CompuTrabajo,Mercado Local (Colombia - COP),COP,E047BA4766E9EF4061373E686DCF3405,Científico de Datos,Confidencial / No especificada,"Medellín, Antioquia",No especificada,Semi-Senior (2-3 años),Postgrado / Especialización,3.0,6500000.0,6.5,Tableau,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-cientifico-de-datos-sector-salud-en-medellin-E047BA4766E9EF4061373E686DCF3405#lc=ListOffers-Score4-8
CompuTrabajo,Mercado Local (Colombia - COP),COP,E047BA4766E9EF4061373E686DCF3405,Científico de Datos,Confidencial / No especificada,"Medellín, Antioquia",No especificada,Semi-Senior (2-3 años),Postgrado / Especialización,3.0,6500000.0,6.5,Spark / PySpark,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-cientifico-de-datos-sector-salud-en-medellin-E047BA4766E9EF4061373E686DCF3405#lc=ListOffers-Score4-8
CompuTrabajo,Mercado Local (Colombia - COP),COP,E047BA4766E9EF4061373E686DCF3405,Científico de Datos,Confidencial / No especificada,"Medellín, Antioquia",No especificada,Semi-Senior (2-3 años),Postgrado / Especialización,3.0,6500000.0,6.5,Hadoop / Hive,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-cientifico-de-datos-sector-salud-en-medellin-E047BA4766E9EF4061373E686DCF3405#lc=ListOffers-Score4-8
CompuTrabajo,Mercado Local (Colombia - COP),COP,E047BA4766E9EF4061373E686DCF3405,Científico de Datos,Confidencial / No especificada,"Medellín, Antioquia",No especificada,Semi-Senior (2-3 años),Postgrado / Especialización,3.0,6500000.0,6.5,Machine Learning General,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-cientifico-de-datos-sector-salud-en-medellin-E047BA4766E9EF4061373E686DCF3405#lc=ListOffers-Score4-8
CompuTrabajo,Mercado Local (Colombia - COP),COP,E047BA4766E9EF4061373E686DCF3405,Científico de Datos,Confidencial / No especificada,"Medellín, Antioquia",No especificada,Semi-Senior (2-3 años),Postgrado / Especialización,3.0,6500000.0,6.5,Estadística / Modelamiento,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-cientifico-de-datos-sector-salud-en-medellin-E047BA4766E9EF4061373E686DCF3405#lc=ListOffers-Score4-8
CompuTrabajo,Mercado Local (Colombia - COP),COP,3806322D2064E11A61373E686DCF3405,Científico de Datos Senior,Confidencial / No especificada,"Medellín, Antioquia",No especificada,Senior (4-5 años),Universidad / Carrera Profesional,4.0,5000000.0,5.0,Python,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-cientifico-de-datos-senior-para-medellin-en-medellin-3806322D2064E11A61373E686DCF3405#lc=ListOffers-Score4-9
CompuTrabajo,Mercado Local (Colombia - COP),COP,3806322D2064E11A61373E686DCF3405,Científico de Datos Senior,Confidencial / No especificada,"Medellín, Antioquia",No especificada,Senior (4-5 años),Universidad / Carrera Profesional,4.0,5000000.0,5.0,Excel Avanzado,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-cientifico-de-datos-senior-para-medellin-en-medellin-3806322D2064E11A61373E686DCF3405#lc=ListOffers-Score4-9
CompuTrabajo,Mercado Local (Colombia - COP),COP,3806322D2064E11A61373E686DCF3405,Científico de Datos Senior,Confidencial / No especificada,"Medellín, Antioquia",No especificada,Senior (4-5 años),Universidad / Carrera Profesional,4.0,5000000.0,5.0,Estadística / Modelamiento,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-cientifico-de-datos-senior-para-medellin-en-medellin-3806322D2064E11A61373E686DCF3405#lc=ListOffers-Score4-9
CompuTrabajo,Mercado Internacional (Remoto - USD),CAD,035B7AFE324A728461373E686DCF3405,Junior Data Scientist,Appril Labs S.A.S.,"Bogotá, D.C., Bogotá, D.C.",Presencial y remoto,Semi-Senior (2-3 años),Universidad / Carrera Profesional,2.0,,,Python,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-junior-data-scientist-analitica-de-datos-databricks-sql-python-en-bogota-dc-035B7AFE324A728461373E686DCF3405#lc=ListOffers-Score4-10
CompuTrabajo,Mercado Internacional (Remoto - USD),CAD,035B7AFE324A728461373E686DCF3405,Junior Data Scientist,Appril Labs S.A.S.,"Bogotá, D.C., Bogotá, D.C.",Presencial y remoto,Semi-Senior (2-3 años),Universidad / Carrera Profesional,2.0,,,SQL,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-junior-data-scientist-analitica-de-datos-databricks-sql-python-en-bogota-dc-035B7AFE324A728461373E686DCF3405#lc=ListOffers-Score4-10
CompuTrabajo,Mercado Internacional (Remoto - USD),CAD,035B7AFE324A728461373E686DCF3405,Junior Data Scientist,Appril Labs S.A.S.,"Bogotá, D.C., Bogotá, D.C.",Presencial y remoto,Semi-Senior (2-3 años),Universidad / Carrera Profesional,2.0,,,Power BI,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-junior-data-scientist-analitica-de-datos-databricks-sql-python-en-bogota-dc-035B7AFE324A728461373E686DCF3405#lc=ListOffers-Score4-10
CompuTrabajo,Mercado Internacional (Remoto - USD),CAD,035B7AFE324A728461373E686DCF3405,Junior Data Scientist,Appril Labs S.A.S.,"Bogotá, D.C., Bogotá, D.C.",Presencial y remoto,Semi-Senior (2-3 años),Universidad / Carrera Profesional,2.0,,,Spark / PySpark,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-junior-data-scientist-analitica-de-datos-databricks-sql-python-en-bogota-dc-035B7AFE324A728461373E686DCF3405#lc=ListOffers-Score4-10
CompuTrabajo,Mercado Internacional (Remoto - USD),CAD,035B7AFE324A728461373E686DCF3405,Junior Data Scientist,Appril Labs S.A.S.,"Bogotá, D.C., Bogotá, D.C.",Presencial y remoto,Semi-Senior (2-3 años),Universidad / Carrera Profesional,2.0,,,Databricks,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-junior-data-scientist-analitica-de-datos-databricks-sql-python-en-bogota-dc-035B7AFE324A728461373E686DCF3405#lc=ListOffers-Score4-10
CompuTrabajo,Mercado Internacional (Remoto - USD),CAD,035B7AFE324A728461373E686DCF3405,Junior Data Scientist,Appril Labs S.A.S.,"Bogotá, D.C., Bogotá, D.C.",Presencial y remoto,Semi-Senior (2-3 años),Universidad / Carrera Profesional,2.0,,,Estadística / Modelamiento,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-junior-data-scientist-analitica-de-datos-databricks-sql-python-en-bogota-dc-035B7AFE324A728461373E686DCF3405#lc=ListOffers-Score4-10
CompuTrabajo,Mercado Internacional (Remoto - USD),CAD,035B7AFE324A728461373E686DCF3405,Junior Data Scientist,Appril Labs S.A.S.,"Bogotá, D.C., Bogotá, D.C.",Presencial y remoto,Semi-Senior (2-3 años),Universidad / Carrera Profesional,2.0,,,ETL / Pipelines de Datos,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-junior-data-scientist-analitica-de-datos-databricks-sql-python-en-bogota-dc-035B7AFE324A728461373E686DCF3405#lc=ListOffers-Score4-10
CompuTrabajo,Mercado Internacional (Remoto - USD),CAD,E4CAF8043677CCBE61373E686DCF3405,Científico de Datos Junior,RapiCredit,"Bogotá, D.C., Bogotá, D.C.",Presencial y remoto,Junior / Trainee (0-1 años),Universidad / Carrera Profesional,1.0,,,Python,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-cientifico-de-datos-junior-en-bogota-dc-E4CAF8043677CCBE61373E686DCF3405#lc=ListOffers-Score4-11
CompuTrabajo,Mercado Internacional (Remoto - USD),CAD,E4CAF8043677CCBE61373E686DCF3405,Científico de Datos Junior,RapiCredit,"Bogotá, D.C., Bogotá, D.C.",Presencial y remoto,Junior / Trainee (0-1 años),Universidad / Carrera Profesional,1.0,,,R,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-cientifico-de-datos-junior-en-bogota-dc-E4CAF8043677CCBE61373E686DCF3405#lc=ListOffers-Score4-11
CompuTrabajo,Mercado Internacional (Remoto - USD),CAD,E4CAF8043677CCBE61373E686DCF3405,Científico de Datos Junior,RapiCredit,"Bogotá, D.C., Bogotá, D.C.",Presencial y remoto,Junior / Trainee (0-1 años),Universidad / Carrera Profesional,1.0,,,SQL,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-cientifico-de-datos-junior-en-bogota-dc-E4CAF8043677CCBE61373E686DCF3405#lc=ListOffers-Score4-11
CompuTrabajo,Mercado Internacional (Remoto - USD),CAD,E4CAF8043677CCBE61373E686DCF3405,Científico de Datos Junior,RapiCredit,"Bogotá, D.C., Bogotá, D.C.",Presencial y remoto,Junior / Trainee (0-1 años),Universidad / Carrera Profesional,1.0,,,Power BI,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-cientifico-de-datos-junior-en-bogota-dc-E4CAF8043677CCBE61373E686DCF3405#lc=ListOffers-Score4-11
CompuTrabajo,Mercado Internacional (Remoto - USD),CAD,E4CAF8043677CCBE61373E686DCF3405,Científico de Datos Junior,RapiCredit,"Bogotá, D.C., Bogotá, D.C.",Presencial y remoto,Junior / Trainee (0-1 años),Universidad / Carrera Profesional,1.0,,,Excel Avanzado,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-cientifico-de-datos-junior-en-bogota-dc-E4CAF8043677CCBE61373E686DCF3405#lc=ListOffers-Score4-11
CompuTrabajo,Mercado Internacional (Remoto - USD),CAD,E4CAF8043677CCBE61373E686DCF3405,Científico de Datos Junior,RapiCredit,"Bogotá, D.C., Bogotá, D.C.",Presencial y remoto,Junior / Trainee (0-1 años),Universidad / Carrera Profesional,1.0,,,Estadística / Modelamiento,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-cientifico-de-datos-junior-en-bogota-dc-E4CAF8043677CCBE61373E686DCF3405#lc=ListOffers-Score4-11
CompuTrabajo,Mercado Internacional (Remoto - USD),CAD,E4CAF8043677CCBE61373E686DCF3405,Científico de Datos Junior,RapiCredit,"Bogotá, D.C., Bogotá, D.C.",Presencial y remoto,Junior / Trainee (0-1 años),Universidad / Carrera Profesional,1.0,,,ETL / Pipelines de Datos,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-cientifico-de-datos-junior-en-bogota-dc-E4CAF8043677CCBE61373E686DCF3405#lc=ListOffers-Score4-11
CompuTrabajo,Mercado Internacional (Remoto - USD),CAD,086FBCA6BF604F3261373E686DCF3405,Data Engineer,DROPI,"Cali, Valle del Cauca",Presencial y remoto,Junior / Trainee (0-1 años),Universidad / Carrera Profesional,1.0,,,Python,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-data-engineer-en-cali-086FBCA6BF604F3261373E686DCF3405#lc=ListOffers-Score3-3
CompuTrabajo,Mercado Internacional (Remoto - USD),CAD,086FBCA6BF604F3261373E686DCF3405,Data Engineer,DROPI,"Cali, Valle del Cauca",Presencial y remoto,Junior / Trainee (0-1 años),Universidad / Carrera Profesional,1.0,,,SQL,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-data-engineer-en-cali-086FBCA6BF604F3261373E686DCF3405#lc=ListOffers-Score3-3
CompuTrabajo,Mercado Internacional (Remoto - USD),CAD,086FBCA6BF604F3261373E686DCF3405,Data Engineer,DROPI,"Cali, Valle del Cauca",Presencial y remoto,Junior / Trainee (0-1 años),Universidad / Carrera Profesional,1.0,,,AWS,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-data-engineer-en-cali-086FBCA6BF604F3261373E686DCF3405#lc=ListOffers-Score3-3
CompuTrabajo,Mercado Internacional (Remoto - USD),CAD,086FBCA6BF604F3261373E686DCF3405,Data Engineer,DROPI,"Cali, Valle del Cauca",Presencial y remoto,Junior / Trainee (0-1 años),Universidad / Carrera Profesional,1.0,,,Estadística / Modelamiento,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-data-engineer-en-cali-086FBCA6BF604F3261373E686DCF3405#lc=ListOffers-Score3-3
CompuTrabajo,Mercado Internacional (Remoto - USD),CAD,086FBCA6BF604F3261373E686DCF3405,Data Engineer,DROPI,"Cali, Valle del Cauca",Presencial y remoto,Junior / Trainee (0-1 años),Universidad / Carrera Profesional,1.0,,,ETL / Pipelines de Datos,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-data-engineer-en-cali-086FBCA6BF604F3261373E686DCF3405#lc=ListOffers-Score3-3
CompuTrabajo,Mercado Internacional (Remoto - USD),CAD,086FBCA6BF604F3261373E686DCF3405,Data Engineer,DROPI,"Cali, Valle del Cauca",Presencial y remoto,Junior / Trainee (0-1 años),Universidad / Carrera Profesional,1.0,,,Git / Control de Versiones,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-data-engineer-en-cali-086FBCA6BF604F3261373E686DCF3405#lc=ListOffers-Score3-3
CompuTrabajo,Mercado Internacional (Remoto - USD),CAD,6672B2E80D2DD0FA61373E686DCF3405,Estudiante Universitario en Práctica de Analítica de Datos,envía,"4,5",No especificada,Junior / Trainee (0-1 años),Universidad / Carrera Profesional,1.0,,,Python,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-estudiante-universitario-en-practica-de-analitica-de-datos-en-bogota-dc-6672B2E80D2DD0FA61373E686DCF3405#lc=ListOffers-Score0-1
CompuTrabajo,Mercado Internacional (Remoto - USD),CAD,6672B2E80D2DD0FA61373E686DCF3405,Estudiante Universitario en Práctica de Analítica de Datos,envía,"4,5",No especificada,Junior / Trainee (0-1 años),Universidad / Carrera Profesional,1.0,,,R,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-estudiante-universitario-en-practica-de-analitica-de-datos-en-bogota-dc-6672B2E80D2DD0FA61373E686DCF3405#lc=ListOffers-Score0-1
CompuTrabajo,Mercado Internacional (Remoto - USD),CAD,6672B2E80D2DD0FA61373E686DCF3405,Estudiante Universitario en Práctica de Analítica de Datos,envía,"4,5",No especificada,Junior / Trainee (0-1 años),Universidad / Carrera Profesional,1.0,,,Excel Avanzado,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-estudiante-universitario-en-practica-de-analitica-de-datos-en-bogota-dc-6672B2E80D2DD0FA61373E686DCF3405#lc=ListOffers-Score0-1
CompuTrabajo,Mercado Internacional (Remoto - USD),CAD,6672B2E80D2DD0FA61373E686DCF3405,Estudiante Universitario en Práctica de Analítica de Datos,envía,"4,5",No especificada,Junior / Trainee (0-1 años),Universidad / Carrera Profesional,1.0,,,Estadística / Modelamiento,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-estudiante-universitario-en-practica-de-analitica-de-datos-en-bogota-dc-6672B2E80D2DD0FA61373E686DCF3405#lc=ListOffers-Score0-1
ElEmpleo,Mercado Local (Colombia - COP),COP,1886758640,Data science analyst,TP COLOMBIA,Bogotá,,No especificado,No especificado,,5750000.0,5.75,Python,https://www.elempleo.com/co/ofertas-trabajo/data-science-analyst-1886758640
ElEmpleo,Mercado Local (Colombia - COP),COP,1886758640,Data science analyst,TP COLOMBIA,Bogotá,,No especificado,No especificado,,5750000.0,5.75,R,https://www.elempleo.com/co/ofertas-trabajo/data-science-analyst-1886758640
ElEmpleo,Mercado Local (Colombia - COP),COP,1886758640,Data science analyst,TP COLOMBIA,Bogotá,,No especificado,No especificado,,5750000.0,5.75,Machine Learning General,https://www.elempleo.com/co/ofertas-trabajo/data-science-analyst-1886758640
ElEmpleo,Mercado Local (Colombia - COP),COP,1886758640,Data science analyst,TP COLOMBIA,Bogotá,,No especificado,No especificado,,5750000.0,5.75,NLP / LLMs,https://www.elempleo.com/co/ofertas-trabajo/data-science-analyst-1886758640
ElEmpleo,Mercado Local (Colombia - COP),COP,1886758640,Data science analyst,TP COLOMBIA,Bogotá,,No especificado,No especificado,,5750000.0,5.75,Estadística / Modelamiento,https://www.elempleo.com/co/ofertas-trabajo/data-science-analyst-1886758640
ElEmpleo,Mercado Local (Colombia - COP),COP,1886758640,Data science analyst,TP COLOMBIA,Bogotá,,No especificado,No especificado,,5750000.0,5.75,MLOps,https://www.elempleo.com/co/ofertas-trabajo/data-science-analyst-1886758640
ElEmpleo,Mercado Local (Colombia - COP),COP,1886753064,Analista de datos,KEVINS JOYEROS,Bogotá,,No especificado,No especificado,,,,Power BI,https://www.elempleo.com/co/ofertas-trabajo/analista-de-datos-1886753064
ElEmpleo,Mercado Local (Colombia - COP),COP,1886753064,Analista de datos,KEVINS JOYEROS,Bogotá,,No especificado,No especificado,,,,Tableau,https://www.elempleo.com/co/ofertas-trabajo/analista-de-datos-1886753064
ElEmpleo,Mercado Local (Colombia - COP),COP,1886753064,Analista de datos,KEVINS JOYEROS,Bogotá,,No especificado,No especificado,,,,Excel Avanzado,https://www.elempleo.com/co/ofertas-trabajo/analista-de-datos-1886753064
ElEmpleo,Mercado Local (Colombia - COP),COP,1886753064,Analista de datos,KEVINS JOYEROS,Bogotá,,No especificado,No especificado,,,,Machine Learning General,https://www.elempleo.com/co/ofertas-trabajo/analista-de-datos-1886753064
ElEmpleo,Mercado Local (Colombia - COP),COP,1886753064,Analista de datos,KEVINS JOYEROS,Bogotá,,No especificado,No especificado,,,,Estadística / Modelamiento,https://www.elempleo.com/co/ofertas-trabajo/analista-de-datos-1886753064
ElEmpleo,Mercado Local (Colombia - COP),COP,1886753064,Analista de datos,KEVINS JOYEROS,Bogotá,,No especificado,No especificado,,,,ETL / Pipelines de Datos,https://www.elempleo.com/co/ofertas-trabajo/analista-de-datos-1886753064
ElEmpleo,Mercado Local (Colombia - COP),COP,1886756551,Especialista de datos e información,Universidad Central,Bogotá,,No especificado,No especificado,,3750000.0,3.75,Python,https://www.elempleo.com/co/ofertas-trabajo/especialista-de-datos-e-informacion-1886756551
ElEmpleo,Mercado Local (Colombia - COP),COP,1886756551,Especialista de datos e información,Universidad Central,Bogotá,,No especificado,No especificado,,3750000.0,3.75,Power BI,https://www.elempleo.com/co/ofertas-trabajo/especialista-de-datos-e-informacion-1886756551
ElEmpleo,Mercado Local (Colombia - COP),COP,1886756551,Especialista de datos e información,Universidad Central,Bogotá,,No especificado,No especificado,,3750000.0,3.75,Excel Avanzado,https://www.elempleo.com/co/ofertas-trabajo/especialista-de-datos-e-informacion-1886756551
ElEmpleo,Mercado Local (Colombia - COP),COP,1886756551,Especialista de datos e información,Universidad Central,Bogotá,,No especificado,No especificado,,3750000.0,3.75,Estadística / Modelamiento,https://www.elempleo.com/co/ofertas-trabajo/especialista-de-datos-e-informacion-1886756551
ElEmpleo,Mercado Local (Colombia - COP),COP,1886765090,Analista soporte bi,Empresa confidencial,Bogotá,,No especificado,No especificado,,3750000.0,3.75,Python,https://www.elempleo.com/co/ofertas-trabajo/analista-soporte-bi-1886765090
ElEmpleo,Mercado Local (Colombia - COP),COP,1886765090,Analista soporte bi,Empresa confidencial,Bogotá,,No especificado,No especificado,,3750000.0,3.75,Power BI,https://www.elempleo.com/co/ofertas-trabajo/analista-soporte-bi-1886765090
ElEmpleo,Mercado Local (Colombia - COP),COP,1886765090,Analista soporte bi,Empresa confidencial,Bogotá,,No especificado,No especificado,,3750000.0,3.75,Tableau,https://www.elempleo.com/co/ofertas-trabajo/analista-soporte-bi-1886765090
ElEmpleo,Mercado Local (Colombia - COP),COP,1886765090,Analista soporte bi,Empresa confidencial,Bogotá,,No especificado,No especificado,,3750000.0,3.75,Spark / PySpark,https://www.elempleo.com/co/ofertas-trabajo/analista-soporte-bi-1886765090
